subject,count
Conference of the States,1117
Conference of the Western Regional Family Economics-Home Management Educators,1118
Conference of the Yiddish Language,1119
"Conference of Women Theologians(1971 :Milwaukee, Wis.)",1120
"Conference on ""Economic and Demographic Change: Issues for the 1980's""(1978 :Helsinki, Finland)",1121
"Conference on ""Healthy Children Ready to Learn: the Critical Role of Parents""(1992 :Washington, D.C.)",1122
"Conference on Administrative Procedure(1953-1954 :Washington, D.C.)",1123
Conference on Aesthetic Education(1973 :Ohio State University),1124
"Conference on African Education(1952 :Cambridge, England)",1125
Conference on Aging,1126
Conference on Alternatives in Jewish Education,1127
"Conference on Antarctica(1959 :Washington, D.C.)",1128
Conference on Behavioral Factors in Sudden Cardiac Death(1980 :National Academy of Sciences (U.S.)),1129
"Conference on Biblical Inerrancy(1987 :Ridgecrest, N.C.)",1130
"Conference on Central American Affairs(1922-1923 :Washington, D.C.)",1131
"Conference on Chemical Vapor Deposition of Refractory Metals, Alloys, and Compounds",1132
Conference on Clinical Aphasiology,1133
Conference on Coastal Engineering,1134
Conference on Critical Legal Studies,1135
Conference on Data Systems Languages,1136
Conference on Development Objectives and Strategy,1137
"Conference on Development of Small-Scale Fisheries in the Caribbean(1977 :Cartagena, Colombia)",1138
Conference on Disarmament (United Nations),1139
"Conference on Disarmament in Europe(1984 :Stockholm, Sweden)",1140
Conference on Distance Teaching & Learning,1141
"Conference on Dynamics of Cholinergic Function(1983 :Oglebay Park, W. Va.)",1142
Conference on Early American History,1143
"Conference on Economic Cooperation among Developing Countries(1976 :Mexico City, Mexico)",1144
Conference on Education and Race Relations,1145
Conference on Electrical Techniques in Medicine and Biology,1146
Conference on Families who Follow the Crops,1147
"Conference on Financial Assistance to Turkey and on Turkish Debts(1958-1959 :Paris, France)",1148
Conference on Fire Research,1149
Conference on Freedom of Communications and Transit,1150
"Conference on Global Connectivity for Africa : Issues and Options(1998 :Addis Ababa, Ethiopia)",1151
Conference on Great Lakes Research,1152
Conference on Human Needs in Israel(1969 :Jerusalem),1153
"Conference on Human Survival(1970 :New York, N.Y.)",1154
Conference on Image Storage and Transmission Systems for Libraries(1969 :National Bureau of Standards),1155
Conference on In Situ Composites,1156
Conference on Indiana History,1157
Conference on Indonesian Studies,1158
Conference on Inflation(1979 :Florida State University),1159
Conference on Interaction Design and Children,1160
Conference on International and Interstate Regulation of Water Pollution(1970 :Columbia University School of Law),1161
Conference on International Economic Co-operation,1162
Conference on Iroquois Research,1163
Conference on Jewish Population(1978),1164
Conference on Laser and Electrooptical Systems,1165
"Conference on Learning, Remembering, and Forgetting",1166
Conference on Library Technology,1167
Conference on Magnetism and Magnetic Materials,1168
Conference on Materials for Coal Conversion and Utilization,1169
"Conference on Methods of Automatic Family Reconstitution(1977 :Florence, Italy)",1170
"Conference on Metropolitan Physical Environment(1975 :Syracuse, N.Y.)",1171
Conference on Modern Jewish Studies,1172
Conference on Mountain Meteorology,1173
"Conference on Multiple Sclerosis Research in Europe(1985 :Nijmegen, Netherlands)",1174
Conference on Mutual and Balanced Force Reductions,1175
"Conference on National Statistics on Health and Social Welfare Programs(1996 :Washington, D.C.)",1176
"Conference on Near Eastern Affairs(1922-1923 :Lausanne, Switzerland)",1177
Conference on Nutrition Problems in Latin America,1178
Conference on Plasma Physics and Controlled Nuclear Fusion Research,1179
"Conference on Prevention of Musculoskeletal Disorders for Children and Adolescents Working in Agriculture(2002 :Cincinnati, Ohio)",1180
"Conference on Prevention Research(1984 :New York, N.Y.)",1181
Conference on Problems of American Foreign Policy(Indiana University),1182
Conference on Regional Impacts of Mexico-U.S. Economic Relations,1183
Conference on Reparations,1184
Conference on Research in Medical Education,1185
"Conference on Research in Progress on Masonry Construction(1980 :Marina Del Ray, California)",1186
Conference on Research Needs and Opportunities for Children of Alcoholics(1984 :Children of Alcoholics Foundation),1187
"Conference on Russian and Armenian Refugee Questions(1926 :Geneva, Switzerland)",1188
Conference on Science in the National Parks,1189
"Conference on Science, Philosophy and Religion in Their Relation to the Democratic Way of Life",1190
Conference on Scientific Research in the National Parks,1191
Conference on Security and Cooperation in Europe,1192
"Conference on Security, Stability, Development, and Cooperation in Africa",1193
Conference on State and Local Taxation,1194
Conference on State Regulation of Prepaid Legal Services(1978 :Colo.),1195
Conference on Technology Studies(1975 :Lehigh University),1196
"Conference on the African Refugee Problem(1979 :Arusha, Tanzania)",1197
Conference on the Cause and Cure of War,1198
Conference on the Central Nervous System and Behavior,1199
"Conference on the Charismatic Renewal in the Christian Churches(1977 :Kansas City, Mo.)",1200
Conference on the Churches and Social Welfare,1201
"Conference on the Collecting and Collections of Southern Traditional Music(1989 :Chapel Hill, N.C.)",1202
"Conference on the Discontinuance of Nuclear Weapon Tests(1958-1962 :Geneva, Switzerland)",1203
Conference on the Education of Lawyers for Their Public Responsibilities(1956 :University of Colorado),1204
Conference on the Environment,1205
Conference on the Epidemiology of Aging,1206
Conference on the Evaluation of the Impact of Manpower Programs(1971 :Ohio State University),1207
Conference on the Fate of the Earth,1208
Conference on the Law of the World,1209
"Conference on the Limitation of Armament(1921-1922 :Washington, D.C.)",1210
"Conference on the Limitation of the Manufacture of Narcotic Drugs(1931 :Geneva, Switzerland)",1211
"Conference on the Mobilization of Savings in African Countries(1971 :Milan, Italy)",1212
Conference on the Nigerian Constitution,1213
"Conference on the Prevention of HIV/AIDS and Sexually Transmitted Infections in Central Asia(2001 :Alma-Ata, Kazakhstan)",1214
"Conference on the Research Use and Disposition of Senators' Papers(1978 :Washington, D.C.)",1215
"Conference on the Subject of Thought Control in the U.S.(1947 :Beverly Hills, Calif.)",1216
"Conference on the Suez Canal(1956 :London, England)",1217
Conference on the World Trade Organization as an International Institution(1996 :Stanford University),1218
"Conference on Unemployment(1921 :Washington, D.C.)",1219
Conference on United Nations Procedures,1220
Conference on Vertebrate Speciation(1958 :University of Texas),1221
"Conference on Water Spreading for Ground-Water Recharge(1957 :Davis, Calif.)",1222
Conference on Weather Forecasting and Analysis,1223
Conference on Wetlands Restoration and Creation,1224
Conference on Women and Health(1975 :University of Queensland),1225
Conférence socialiste internationale de Stockholm(1917),1226
"Conférence sur la paix, la sécurité et le développement dans les provinces du Nord-Kivu et du Sud-Kivu(2008 :Goma, Nord-Kivu, Congo)",1227
"Conférence sur la sécurité européenne(1967 :Karlovy Vary, Czech Republic)",1228
"Conférence sur les communications(1983 :Montréal, Québec)",1229
Conferencia Anual de Ejecutivos,1230
Conferência Brasileira de Folkcomunicação,1231
Conferencia de Facultades y Escuelas de Derecho de América Latina,1232
Conferencia de Ministros de Trabajo del Grupo Andino,1233
Conferència dels Tres Comuns(1697-1714),1234
Conferencia Evangelica Latinoamericana,1235
Conferencia Financeira Pan-Americana,1236
Conferencia General del Episcopado Latinoamericano,1237
Conferencia General del Episcopado Latinoamericano y del Caribe,1238
"Conferencia Intergubernamental para el Establecimiento de una Zona de Libre Comercio entre Países de América Latina(1959-1960 :Montevideo, Uruguay)",1239
"Conferencia Intergubernamental sobre Políticas de Comunicación en América Latina y el Caribe(1976 :San José, Costa Rica)",1240
Conferencia Latinoamericana de Escuelas y Facultades de Arquitectura,1241
"Conferencia Mundial de los Pueblos sobre el Cambio Climático y los Derechos de la Madre Tierra(2010 :Cochabamba, Bolivia)",1242
Conferência Nacional da Classe Trabalhadora,1243
Conferência Nacional de Ciência e Tecnologia em Saúde,1244
"Conferencia Nacional de Mujeres Comunistas(1959 :Rosario, Santa Fe, Argentina)",1245
Conferência Nacional de Saúde (Brazil),1246
Conferencia Nacional de Seguros (Ecuador),1247
Conferencia Permanente de Dirigentes de los Consejos Nacionales de Política Científica y de Investigación de los Estados Miembros de América Latina,1248
"Conferencia Regional de Ministros de Educación y de Ministros Encargados de la Planificación Económica de los Estados Miembros de América Latina y del Caribe(1979 :Mexico City, Mexico)",1249
Conferencia Regional sobre la Integración de la Mujer en el Desarrollo Económico y Social de América Latina,1250
Conferencia Sindical de América Latina,1251
Conferencia Sindical para el Desarrollo y la Integración de América Latina,1252
"Conferencia sobre Educación y Desarrollo Económico y Social en América Latina(1962 :Santiago, Chile)",1253
"Conferencia sobre Población y Ciudades Pequeñas y Medianas en América Latina y el Caribe(1986 :Mexico City, Mexico)",1254
"Conferenza dei presidenti dell'assemblea, dei consigli regionali e delle province autonome",1255
Conferenza di Portorose(1921),1256
Confrontation (Festival),1257
"Congo Jubilee and West Africa Conference(1928 :Leopoldville, Congo)",1258
Congrès anarchiste,1259
Congrès archéologique de France,1260
Congrés Catalanista,1261
Congrès colonial français,1262
Congrés de Cultura Catalana,1263
"Congrès de droit international(1885 :Antwerp, Belgium)",1264
"Congrès de la Soummam(1956 :Ifri, Algeria)",1265
Congrès de l'AIEST,1266
Congrès de musique arabe,1267
Congrès des sociétés de philosophie de langue française,1268
Congrès des sociétés savantes de Paris et des départements,1269
Congrès d'études régionales,1270
Congrès français de chirurgie,1271
Congrès français de criminologie,1272
Congrès français de médecine,1273
Congrés Internacional de la Llengua Catalana,1274
Congrès international aéronautique,1275
"Congrès international colonial(1897 :Brussels, Belgium)",1276
"Congrès international de droit commercial(1885 :Antwerp, Belgium)",1277
Congrès international de folklore,1278
Congrès international de la jeunesse espérantiste,1279
"Congrès international de la propriété foncière(1900 :Paris, France)",1280
Congrès international de statistique,1281
"Congrès international du progrès religieux (chrétiens progressifs et libres-croyants)(6th :1913 :Paris, France)",1282
Congrès mondial acadien,1283
"Congrès national d'action et de propagande coloniales(1931 :Paris, France)",1284
Congrès national de généalogie,1285
Congrès national des sociétés savantes,1286
Congrès préhistorique de France,1287
Congrès scientifique de France,1288
Congrès scientifique international des catholiques,1289
Congrés Universitari Català,1290
Congrès viticole international,1291
Congreso Americano de Partidos Políticos de Izquierda (Mexico),1292
Congreso Anti-Guerrero Latinoamericano,1293
Congreso Argentino de Saneamiento,1294
Congreso Bolivariano de Archiveros,1295
Congreso Científico Internacional Americano,1296
Congreso Científico Latino Americano,1297
Congreso Contra el Racismo y el Antisemitismo,1298
Congreso Cultural de La Habana(1968),1299
Congreso de Cooperación Intelectual,1300
"Congreso de Cultura Católica por la Paz del Mundo(1956 :Ciudad Trujillo, Dominican Republic)",1301
Congreso de Historia de Catamarca,1302
Congreso de Historia del País Valenciano,1303
"Congreso de Investigación acerca de la Mujer en la Región Andina(1982 :Lima, Peru)",1304
Congreso de la A.L.F.A.L.,1305
Congreso de la CSUTCB,1306
Congreso de la FEU,1307
Congreso de Manifestaciones Religiosas en el Mundo Colonial Americano,1308
Congreso de Tacubaya,1309
Congreso de Trabajadores de Venezuela,1310
"Congreso del Pueblo(1965 :Montevideo, Uruguay)",1311
Congreso Español de Historia del Arte,1312
"Congreso Eucarístico Arquidiocesano(2000 :Havana, Cuba)",1313
Congreso Eucarístico Nacional,1314
Congreso Extraordinario de la C.S.U.T.C.B.,1315
Congreso Feminista de Yucatán,1316
Congreso Geológico Venezolano,1317
Congreso Hispano-Luso-Americano de Geología Económica,1318
Congreso Iberoamericano de Periodismo Científico,1319
Congreso Indígena Nacional,1320
Congreso Indigenista Interamericano,1321
Congreso Indigenista Panameño,1322
Congreso Industrial de Sinaloa,1323
Congreso Interamericano de Exalumnos Jesuítas,1324
Congreso Interamericano de Vivienda,1325
Congreso Internacional de Catedráticos de Literatura Iberoamericana,1326
Congreso Internacional de Historia de América,1327
Congreso Internacional de Historia de América (1922- ),1328
Congreso Internacional de la Lengua Española,1329
Congreso Internacional de Literatura Iberoamericana,1330
Congreso Internacional del CLAD sobre la Reforma del Estado y de la Administración Pública,1331
"Congreso Internacional Extraordinario de Filosofía(1987 :Córdoba, Argentina)",1332
Congreso Internacional sobre el Arcipreste de Hita,1333
"Congreso Interparroquial Eucarístico Mariano(1st :1975:Tecolotlán, Mexico)",1334
"Congreso Jurídico Ibero-americano(1892 :Madrid, Spain)",1335
Congreso Jurídico Nacional,1336
Congreso Latinoamericano de Botánica,1337
Congreso Latinoamericano de Educación Intercultural Bilingüe,1338
Congreso Latinoamericano de Estudiantes,1339
"Congreso Latinoamericano de Estudiantes de Trabajo Social(1st :1979 :La Paz, Bolivia)",1340
Congreso Latinoamericano de Evangelizacion,1341
Congreso Latinoamericano de Trabajadores,1342
Congreso Liberal,1343
Congreso Liberal Centroamericano,1344
"Congreso Masónico(1975 :Lausanne, Switzerland)",1345
Congreso Mexicano de Botánica,1346
Congreso Mexicano de Historia,1347
"Congreso Nacional Agrario(1959 :Toluca de Lerdo, Mexico)",1348
Congreso Nacional Agronómico,1349
Congreso Nacional de Arquitectos,1350
Congreso Nacional de Autores Colombianos de Obras Didácticas,1351
"Congreso Nacional de Comunidades Industriales ""José Carlos Mariátegui""(1st :1973 :Perla, Peru)",1352
Congreso Nacional de Derecho del Trabajo y de la Seguridad Social (Argentina),1353
"Congreso Nacional de Educación(1989 :Caracas, Venezuela)",1354
Congreso Nacional de Entomología,1355
Congreso Nacional de Estudiantes,1356
Congreso Nacional de Historia (Cuba),1357
Congreso Nacional de Historia de Colombia,1358
Congreso Nacional de Industriales,1359
Congreso Nacional de Industriales (Mexico),1360
Congreso Nacional de la FNTMMP,1361
"Congreso Nacional de Minería(1942 :La Paz, Bolivia)",1362
Congreso Nacional de Pedagogía,1363
"Congreso Nacional de Productividad y Bienestar Social(1955 :Buenos Aires, Argentina)",1364
Congreso Nacional de Profesionales en Ciencias Económicas,1365
Congreso Nacional de Sociología (Colombia),1366
Congreso Nacional de Universidades,1367
Congreso Nacional del Trabajo (Argentine Republic),1368
"Congreso Nacional Indígena(1996 :Mexico City, Mexico)",1369
Congreso Nacional Minero,1370
Congreso Nacional para el Fortalecimiento de la Familia,1371
Congreso Obrero,1372
"Congreso Pan-Americano Conmemorativo del de Bolívar(1926 :Panama, Panama)",1373
Congreso Panamericano de Periodistas,1374
Congreso Pedagógico,1375
Congreso Pedagógico Centroamericano,1376
Congreso Pedagógico Internacional,1377
Congreso Sindical,1378
Congreso Sud-americano de Derecho Internacional Privado,1379
Congreso Universitario(1990 :Universidad Nacional Autónoma de México),1380
Congreso Venezolano de Ejecutivos,1381
Congreso Venezolano de Historia,1382
Congreso Venezolano de Historia de la Medicina,1383
Congreso Venezolano de Salud Pública,1384
Congress for Recreation and Parks,1385
Congress for the European Political Community,1386
Congress of Aix-la-Chapelle(1818),1387
Congress of Americans of Ukrainian Descent,1388
Congress of American-Soviet Friendship,1389
"Congress of Arts and Science(1904 :Saint Louis, Mo.)",1390
Congress of Berlin(1878),1391
Congress of Europe,1392
Congress of European Agriculture,1393
Congress of European Nationalities,1394
Congress of Mantua(1459),1395
Congress of Negro Writers and Artists,1396
Congress of Panama(1826),1397
Congress of Paris(1856),1398
Congress of Pharmaceutical Sciences,1399
Congress of Southeast Asian Librarians,1400
"Congress of the Peoples for Peace(1952 :Vienna, Austria)",1401
Congress of the Universities of the Commonwealth,1402
Congress of the Universities of the Empire,1403
Congress of Ukrainians in U.S.A.,1404
Congress of Verona(1822),1405
Congress of Vienna(1814-1815),1406
Congress of Women,1407
Congress of Working People of Romania,1408
"Congress on Christian Work in South America(1925 :Montevideo, Uruguay)",1409
Congress on Education for Democracy(1939 :Columbia University),1410
Congressional Roundtable on U.S.-Soviet Relations,1411
Congressional-City Conference,1412
"Congresso Agrícola(1878 :Rio de Janeiro, Brazil)",1413
Congresso Brasileiro de Biblioteconomia e Documentação,1414
Congresso Brasileiro de Geografia,1415
Congresso Brasileiro de Geologia,1416
Congresso Brasileiro de Língua e Literatura,1417
Congresso Brasileiro de Ornitologia,1418
Congresso Brasileiro de Petroquímica,1419
Congresso de História Nacional,1420
"Congresso dei comitati di liberazione nazionale(1st :1944 :Bari, Italy)",1421
"Congresso do Franjinhas(1973 :Lisbon, Portugal)",1422
Congresso dos Tribunais de Contas do Brasil,1423
Congresso Eucarístico Nacional,1424
Congresso eucaristico nazionale,1425
Congresso geografico italiano,1426
"Congresso internazionale dei fisici(1927 :Como, Italy, etc.)",1427
Congresso internazionale di archeologia cristiana,1428
"Congresso internazionale di diritto marittimo(1892 :Genoa, Italy)",1429
Congresso internazionale di musica,1430
Congresso Luso-Brasileiro de Folclore,1431
Congresso Nacional da Classe Trabalhadora,1432
Congresso Nacional de Bancos (Brazil),1433
Congresso Nacional de Botânica,1434
Congresso Nacional dos Trabalhadores na Indústria (Brazil),1435
Congresso Nacional dos Trabalhadores Rurais,1436
Congresso nazionale delle tradizioni popolari,1437
Congresso nazionale di filosofia,1438
Congresso nazionale di studi bizantini,1439
Congresso Operário,1440
Congresso per la storia del Risorgimento italiano,1441
Congresso storico calabrese,1442
Congressus Internationalis Fenno-Ugristarum,1443
"Congressus internationalis iuris canonici(1977 :Rome, Italy)",1444
Congressus Mariologicus Internationalis,1445
Congressus Scotisticus Internationalis,1446
Connecticut Governor's Conference on Library and Information Services,1447
"Connecticut State Convention of Colored Men(1849 :New Haven, Conn.)",1448
Connie Mack World Series,1449
Conseil de physique,1450
"Conservation, Captive Care and Propagation of Freshwater Mussels Symposium(1998 :Columbus, Ohio)",1451
Consfătuirea Științifică de Statistică,1452
ConStellation (Conference),1453
"Consulta straordinaria cisalpina(1801-1802 :Lyon, France)",1454
"Consultation on ""Deliver Us from Evil""(2000 :Nairobi, Kenya)",1455
"Consultation on Glasnost, Perestroika and Asia(1989 :Kyoto, Japan)",1456
"Consultation on the Co-ordinated Development of National Information Systems in the Caribbean Region(1980 :Kingston, Jamaica)",1457
Consultation on the Role of the Study Centres,1458
Consultation on the Training of Industrial Manpower,1459
Consultation on World Evangelization,1460
Consultative Meeting for Integration,1461
"Consultative Workshop on Culture in Africa(2001 :Kimberley, South Africa)",1462
Contemporary American Theater Festival,1463
"Contemporary Hispanic Market (Santa Fe, N.M.)",1464
"Convegno ""Milano in età imperiale. I-III secolo""(1992 :Milan, Italy)",1465
Convegno di studi sulla Magna Grecia,1466
"Convegno internazionale ""Mare e Territorio""",1467
Convegno internazionale di linguisti,1468
Convegno internazionale di studi,1469
Convegno per la Pace e la Civiltà Cristiana,1470
"Convegno su ""Gli studi africanistici in Italia dagli anni '60 ad oggi""(1985 :Roma, Italy)",1471
Convegno su evangelizzazione e promozione umana(1976: Facoltà teologica della'Italia settentrionale),1472
Convención Nacional Bautista de México,1473
"Convención Nacional Democrática(1994 :Aguascalientes, Chiapas, Mexico)",1474
Convención Nacional Fiscal,1475
Convención Nacional Hacendaria,1476
Convention for a Democratic South Africa,1477
Convention for Bible Missions,1478
Convention for the Improvement of the Free People of Colour,1479
"Convention for the Promotion of American Commerce(1878 :New Orleans, La.)",1480
"Convention for the Promotion of Scriptural Holiness(1875 :Brighton, England)",1481
Convention nationale des Acadiens,1482
Convention of Bands,1483
"Convention of Border Slave States(1861 :Frankfort, Ky.)",1484
Convention of Congregational Ministers of Massachusetts,1485
Convention of Delegates from the Abolition Societies Established in Different Parts of the United States,1486
"Convention of Delegates(1816 :Brunswick, Me.)",1487
Convention of Merchants and Others,1488
"Convention of Norfolk County for Encouraging the Due Observance of the Lord's Day(1816 :Dedham, Mass.)",1489
"Convention of Seceding Masons(1828 :Le Roy, N.Y.)",1490
"Convention of the People of the State of Alabama(1861 :Montgomery, Ala.)",1491
Convention to Combat Desertification,1492
Conversaciones Cinematográficas Nacionales,1493
"Conversations on International Organization(1944 :Washington, D.C.)",1494
Convocation on Science and Human Values(1952 :Mount Holyoke College),1495
Co-operative Congress,1496
Copa América (Tournament),1497
Copa do Brasil,1498
Coppa d'oro delle Dolomiti,1499
Coral Gables Conference on Unified Symmetry: In the Small and in the Large,1500
Cordell Bank Expedition(1980),1501
Cornell Alaska Expedition(1906),1502
Corporate Counsel Institute,1503
Corps Member Training Institute,1504
"Corps-wide Conference on Computer Aided Design in Structural Engineering(1975 :New Orleans, La.)",1505
Corso di cultura sull'arte ravennate e bizantina,1506
Corso internazionale di alta cultura,1507
Corso internazionale di storia dell'architettura,1508
Cortona Phonology Meeting,1509
"Cottesloe Consultation,Johannesburg,1960",1510
"Cotton Ball (Chattanooga, Tenn.)",1511
Cotton Bowl (Football game),1512
"Cotton States Exposition(1895 :Atlanta, Ga.)",1513
Council for Human Services in New Jersey,1514
Council of Aachen(809),1515
Council of Aquileia(381),1516
Council of Bari(1098),1517
"Council of Basel(1431-1449 :Basel, Switzerland)",1518
Council of Blachernae(1285),1519
Council of Capua(1st :391-392),1520
Council of Carthage(258),1521
Council of Chalcedon(451 :Chalcedon),1522
Council of Clermont(1095),1523
"Council of Constance(1414-1418 :Konstanz, Germany)",1524
Council of Constantinople(1st :381 :Constantinople),1525
Council of Elvira(309?),1526
Council of Ephesus(431 :Ephesus),1527
"Council of Florence(1438-1445 :Florence, Italy)",1528
Council of Jerusalem(approximately 50),1529
Council of Melfi(1089),1530
"Council of Nicaea(1st :325 :Nicaea, Turkey)",1531
"Council of Pavia-Siena(1423-1424 :Pavia, Italy; Siena, Italy)",1532
Council of Piacenza(1094),1533
"Council of Pisa(1409 :Pisa, Italy)",1534
Council of Saragossa (380),1535
Council of Serdica(343),1536
"Council of Tours,1163",1537
"Council of Trent(1545-1563 :Trento, Italy)",1538
"Council of Vienne(1311-1312 :Vienne, France)",1539
Covered Wagon Centennial(1930),1540
Cowboy Poetry Gathering,1541
"Cows on Parade(1999 :Chicago, Ill.)",1542
CPT Coding Symposium,1543
"Cracow Symposium on the Cultural Heritage of the CSCE Participating States(1991 :Kraków, Poland)",1544
Crawford Open (Exhibition),1545
Credis-Grossmeisterturnier,1546
Credit Suisse Masters,1547
CRESST Conference,1548
Criminal Justice Conference,1549
Critical Mass (Event),1550
Crociera italiana nell'America Latina (1924),1551
Crocker Land Expedition(1913-1917),1552
Crop-Over Festival (Barbados),1553
CrossFit Games,1554
Crow Fair Celebration,1555
"CRS Seminar on Drugs in Latin America: Economic and Political Impact and U.S. Policy Options(1989 :Washington, D.C.)",1556
Cruft's Great International Dog Show and Exhibition of Sporting Appliances and Fine Arts,1557
CRYPTO (Conference),1558
Cryptographers' Track at RSA Conference,1559
Crystal Palace Handel Festival,1560
"CSCE Cultural Forum(1985 :Budapest, Hungary)",1561
"CSCE Experts Meeting on Human Contacts(1986 :Bern, Switzerland)",1562
CSCE Meeting on the Human Dimension,1563
CSCE Parliamentary Assembly,1564
Cultural Olympiad,1565
Cumberland-Shenandoah Fruit Workers Conference,1566
Cumbre América Latina y el Caribe-Unión Europea,1567
"Cumbre de Jefes de Estado y Gobierno de América Latina, el Caribe y Unión Europea",1568
"Cumbre de las Américas sobre Desarrollo Sostenible(1996 :Santa Cruz de la Sierra, Bolivia)",1569
Cumbre de los Pueblos de América,1570
Cumbre Iberoamericana,1571
Current Research in Egyptology Symposium,1572
Currents in Northwest Art (Exhibition),1573
Curso de Información sobre Guadalajara,1574
Curso Interdisciplinario en Derechos Humanos,1575
Curso Internacional de Música do Paraná,1576
Cursos de Verano de Cádiz,1577
"Custer County Fair (Custer County, Mont.)",1578
Cycle Messenger World Championships,1579
Cymanfa Bregethu Gyd-enwadol Rhoshirwaun,1580
CYNETart (Festival),1581
Cyprus International State Fair,1582
Daffodil Festival,1583
Daigaku Kyōin Kondankai,1584
Dainų šventė,1585
Dak'art (Exhibition),1586
"Dakota Conference on History, Literature, Art, and Archaeology",1587
"Dakota Conference on Northern Plains History, Literature, Art, and Archaeology",1588
"Dakota County Fair (Dakota County, Minn.)",1589
Dakota History Conference,1590
"Dākshini(1986 :Bangalore, India)",1591
Daminterland Nederland-Sovjetunie(1988),1592
Damkampioenschap van Suriname,1593
Dança Brasil (Festival),1594
Dança em Foco (Festival),1595
Dance Camp East,1596
Dance Cluster (Concert series),1597
Dance on Camera Film Festival,1598
Dance Republic (Festival),1599
Dance Screen (Festival),1600
"Dance Umbrella (Concert series : Boston, Mass.)",1601
DanceAfrica (Festival),1602
"Dancing with the Mouse Conference(1999 :Rock Hill, S.C.)",1603
"Danebod Folk Meeting (Tyler, Minn.)",1604
Dani Hvarskog kazališta,1605
Danieel Noteboom Wedstrijd,1606
Danish Botanical Expedition to Ecuador(2nd :1973),1607
Danish Sahel Workshop,1608
Danmark-ekspeditionen(1906-1908),1609
Danmarksmesterskabet i Skak,1610
Dansa Valencia (Festival),1611
Danske dybhavsekspedition jorden rundt(1950-1952),1612
Danske ekspedition til Dronning Louises Land og tværsover Nordgrønlands inlandsis(1912-1913),1613
Danske ekspedition til Østgrønland(1891-1892),1614
Danske konebådsekspedition (1884-1885),1615
Dansk-østafrikanske videnskabelige ekspedition(1947),1616
DaQiSheng Tournament,1617
"Dare-to-Share Fair(1996 :Bonn, Germany)",1618
Darien Ship Canal Expedition(1853-1855),1619
Darstellung des Fabriks- und Gewerbswesens,1620
Dartmouth Conference,1621
Dartmouth Symposium on Renewable Resources,1622
Darwin Centennial Celebration(1959 :University of Chicago),1623
David Nichol Smith Memorial Seminar,1624
Davis Cup,1625
"Days of '76(25th :1948 :Deadwood, S.D.)",1626
"Dayton Air Show(Dayton, Ohio)",1627
Daytona 200 (Motorcycle race),1628
Daytona 24 Hours (Automobile race),1629
Daytona 500 (Automobile race),1630
DDR-Schachmeisterschaft der Männer und Frauen,1631
Death Valley Marathon,1632
Debreceni Nyári Egyetem,1633
Décades de Pontigny,1634
"Delaware County Fair (Delaware County, N.Y.)",1635
Delaware Governor's Conference on Libraries and Information Services(1979 :Dover),1636
"Democratic Midwest Conference(1960 :Detroit, Mich.)",1637
Democratic National Convention,1638
"Demographic and Health Surveys World Conference(1991 :Washington, D.C.)",1639
"Demokraticheskoe soveshchanie(1917 :Petrograd, Russia)",1640
Denver African Expedition(1925-1926),1641
DePauw Ceramic Show,1642
Derby (Horse race),1643
Derby der Lage Landen (Soccer tournament),1644
Des Moines Festival of the Avant-garde(1979),1645
"Descriptive Cataloging of 19th-Century Imprints for Special Collections(1992 :Philadelphia, Pa.)",1646
Design and Printing for Commerce Show,1647
Designed in Israel (Exhibition),1648
Detroit Auto Show,1649
"Detroit Commercial Convention(1865 :Detroit, Mich.)",1650
Detroit Triple Fan Fair,1651
Deutsche Afrika-expeditionen(1933-1939),1652
Deutsche Antarktische Expedition(1911-1912),1653
Deutsche Arbeiter-Kaukasus-Expedition(1st :1932),1654
Deutsche Atlantische Expedition(1925-1927),1655
"Deutsche Bau-Ausstellung(1900 :Dresden, Germany)",1656
"Deutsche Gartenbau- und Schlesische Gewerbe-Ausstellung :(1927 :Liegnitz, Germany)",1657
Deutsche Hermopolis-Expedition(1929-1939),1658
Deutsche Himalaja-Expedition(1934),1659
Deutsche Hindukusch-Expedition(1935),1660
Deutsche Inner-Afrikanische Forschungs-Expedition,1661
Deutsche Islam-Konferenz,1662
"Deutsche Jahrhundertausstellung(1906 :Berlin, Germany)",1663
"Deutsche Kriegsausstellung(1916 :Berlin, Germany)",1664
"Deutsche Nationalversammlung(1848-1849 :Frankfurt am Main, Germany)",1665
Deutsche Südpolar-Expedition(1901-1903),1666
"Deutsche Theater-Ausstellung(1927 :Magdeburg, Germany)",1667
Deutsche Unterrichtsausstellung in Chicago(1893),1668
"Deutsche Werkbund-Ausstellung(1914 :Cologne, Germany)",1669
Deutsche Zentralafrika-Expedition(1910-1911),1670
Deutsche Zusammenkunft für Psychoanalyse,1671
Deutscher Ärztetag,1672
Deutscher Bibliothekartag,1673
Deutscher Evangelischer Kirchentag,1674
Deutscher Geographentag,1675
Deutscher Historikertag,1676
Deutscher Juristentag,1677
Deutscher Kartographentag,1678
Deutscher Katholikentag,1679
Deutscher Kongress für Ärztliche Fortbildung,1680
Deutscher Orientalistentag,1681
Deutscher Rechtshistorikertag,1682
Deutscher Schriftstellerkongress,1683
Deutscher Soziologentag,1684
Deutscher Strassenkongress,1685
Deutscher Volkskongress,1686
Deutscher Zeitungsleser-Photowettbewerb,1687
Deutsches Bachfest,1688
Deutsches Mozartfest der Deutschen Mozart-Gesellschaft,1689
