subject,count
EV+A,1993
"Evaluation and Effective Risk Communication Workshop(1988 :Washington, D.C.)",1994
Evangelical-Roman Catholic Dialogue on Mission,1995
Evangelisch-Sozialer Kongress,1996
Evelyn A. Johnson African American Festival,1997
Evenings on the Roof (Concert series),1998
"Evian Conference(1938 :Evian-les-Bains, France)",1999
Evolution of Psychotherapy Conference,2000
Exeter Assembly,2001
Exhibition of Agriculture & Commerce,2002
Exhibition of American Art (Randolph-Macon Woman's College),2003
Exhibition of American Manufactures,2004
Exhibition of American Manufactures (Md.),2005
"Exhibition of Art and Art-Industry(1853 :Dublin, Ireland)",2006
Exhibition of Contemporary American Painting (Whitney Museum of American Art),2007
Exhibition of Selected Paintings by Contemporary American Artists (Toledo Museum of Art),2008
Exhibition of the Massachusetts Charitable Mechanic Association,2009
Exhibition of Watercolors by American Artists,2010
Expedição Brasileira à Antártica,2011
Expedição Capello e Ivens através da Africa em 1884-85,2012
Expedição Roncador-Xingu(1943-1949),2013
Expedice Hirošima(1983),2014
Expedice na Eiger(1976),2015
"Expedición ""En Canoa del Amazonas al Caribe""(1987-1988)",2016
Expedición Botánica al Virreinato del Peru(1777-1788),2017
Expedición Botánica de Juan Tafalla a la Real Audiencia de Quito(1799-1808),2018
Expedición de Límites al Orinoco(1754-1761),2019
Expedición Fidalgo(1790-1805),2020
Expedición Humana,2021
Expedición Malaspina(1789-1794),2022
Expedición Marítima de la Vacuna(1803-1810),2023
Expedición Montañista del Club España de México(1952),2024
Expedición Peruana a la Antártida,2025
"Expedición Phelps al ""Cerro Jimé""(1954)",2026
Expedición Phelps al Cerro Yaví(1947),2027
"Expédition ""Orénoque-Amazone""(1949-1950)",2028
Expédition antarctique belge(1897-1899),2029
Expédition antarctique belge(1957-1958),2030
Expédition antarctique française,2031
Expedition Arktis,2032
Expédition Bia-Francqui(1891-1893),2033
Expédition Citroën Centre-Afrique(1924-1925),2034
Expédition Citroën Centre-Asie(1931-1932),2035
Expédition de Tunisie(1881),2036
Expédition du Haut-Ituri(1896-1897),2037
Expédition française à l'Himalaya(1950),2038
Expédition franco-belge à la Cordillera Blanca(1951),2039
Expedition Holmgård(1994),2040
Expédition Lama(1990),2041
Expédition Marc Batard(1990),2042
Expedition Sirius 2000(2000),2043
Expedition to Middle America(1925),2044
Expéditions polaires françaises,2045
"Expert Consultation Meeting on Global and Regional Reporting Functions of UNEP(1993 :Nairobi, Kenya)",2046
"Expert Consultation on Women in Food Production(1983 :Rome, Italy)",2047
Expert Group Meeting on Management Training of Scientific and Technical Personnel(1983 :Central American Institute for Public Administration),2048
"Expert Meeting on Comparative Fertility Research, Sterilization, and Post-conceptive Regulation",2049
Expertengespräch Reaktorsicherheitsforschung(1978 :Bundesministerium für Forschung und Technologie),2050
Expo (International Exhibitions Bureau),2051
Expo (Proposed exposition)(1981),2052
Expo (Publi Promo Ltd)(1996 :Centre d'exposition de Rivière Noire),2053
"Expo 2000(Venice, Italy)",2054
"Expo 67(Montréal, Québec)",2055
"Expo '70(Osaka, Japan)",2056
"Expo '74(Spokane, Wash.)",2057
"Expo '75(Okinawa-ken, Japan)",2058
Expo '81,2059
"Expo 86(Vancouver, B.C.)",2060
"Expo '88(Brisbane, Qld.)",2061
"Expo '93(Taejŏn-si, Korea)",2062
Expo '96(1996 :Centre d'exposition de Rivière Noire),2063
"Expo '98(1998 :Lisbon, Portugal)",2064
Expo CIHAC,2065
"Expo Pesca Pan Americana 78(San Juan, P.R.)",2066
Expo.02(Switzerland),2067
"Expo-Maquila '86(1986 :Acapulco, Mexico)",2068
"Exposição Cartografia e Diplomacia no Brasil do Século XVIII(1997 :Lisbon, Portugal)",2069
Exposição Colonial do Pôrto,2070
"Exposição Colonial Portuguesa(1st :1934 :Porto, Portugal)",2071
Exposição de Productos de Indústria Portugueza,2072
"Exposição do Centenario do Brasil(1922-1923 :Rio de Janeiro, Brazil)",2073
"Exposição do Centenário Farroupilha(1935 :Porto Alegre, Rio Grande do Sul, Brazil)",2074
Exposição Geral de Bellas Artes,2075
Exposição Industrial de Guimarães(1884),2076
"Exposição Internacional do Porto(1865 :Porto, Portugal)",2077
"Exposição Nacional de 1908(Rio de Janeiro, Brazil)",2078
Exposição Portugueza,2079
"Exposición Conjunta de Artistas Plásticas Mexicanos y Españoles Residentes en México(1952 :Mexico City, Mexico)",2080
Exposición de Arqueología y Arte Pre-colombino,2081
"Exposición de Ciencia, Tecnología y Cultura (Universidad Mayor de San Andrés)",2082
"Exposición de Yucatán(1871 :Mérida, Mexico)",2083
"Exposición del Material de Guerra Cogido al Enemigo(1938 :San Sebastián, Spain)",2084
"Exposición Española de Arte e Industrias Decorativas(1910 :Mexico City, Mexico)",2085
Exposición Filatélica Interamericana,2086
"Exposición Hispano-Américain(1951 :Paris, France)",2087
"Exposición Hispano-Francesa(1908 :Zaragoza, Spain)",2088
"Exposición Histórico-Americana(1892 :Madrid, Spain)",2089
"Exposición Ibero-Americana(1929-1930 :Seville, Spain)",2090
Exposición Internacional de Barcelona(1929-1930),2091
Exposición Internacional de Zaragoza(2008),2092
"Exposición Japonesa(1910 :Mexico City, Mexico)",2093
Exposición Nacional de Bellas Artes (Spain),2094
Exposición Nacional de Bellas Artes de Barcelona,2095
Exposición Nacional de Obras de Bellas Artes,2096
Exposición Nacional de Panamá,2097
"Exposición Nacional de Venezuela(1883 :Caracas, Venezuela)",2098
Exposición Pública de los Productos de la Industria Española,2099
"Exposición Regional de Gijón(1899 :Gijón, Spain)",2100
"Exposición Regional Extremeña(1892 :Badajoz, Spain)",2101
"Exposición Rexional Galega(1909 :Santiago de Compostela, Spain)",2102
"Exposición Universal de 1862 (London, England)",2103
"Exposición Universal de 1992(Seville, Spain)",2104
Exposición Universal de Barcelona(1888),2105
Exposición Veracruzana,2106
"Exposition centennale de l'art belge(1930 :Brussels, Belgium)",2107
Exposition coloniale de Marseille(1906),2108
Exposition coloniale internationale de Paris(1931),2109
Exposition d'art photographique,2110
"Exposition de la Toison d'or(1907 :Bruges, Belgium)",2111
"Exposition de l'industrie belge(Brussels, Belgium)",2112
"Exposition des primitifs français(1904 :Paris, France)",2113
Exposition des produits de l'agriculture et de l'horticulture,2114
Exposition des produits de l'industrie,2115
Exposition des produits de l'industrie française,2116
Exposition des produits de l'industrie nationale,2117
"Exposition du Bazar Bonne-Nouvelle(1846 :Paris, France)",2118
Exposition internationale Bruxelles-Tervueren(1897),2119
Exposition internationale de l'aéronautique,2120
Exposition internationale de Liège(1930),2121
Exposition internationale de sculpture contemporaine,2122
"Exposition internationale des arts décoratifs et industriels modernes(1925 :Paris, France)",2123
Exposition internationale d'horticulture,2124
Exposition internationale du surréalisme,2125
"Exposition internationale urbaine(1914 :Lyon, France)",2126
"Exposition internationale(1937 :Paris, France)",2127
"Exposition nationale & coloniale de Rouen(1896 :Rouen, France)",2128
Exposition nationale coloniale de Marseille(1922),2129
"Exposition nationale des beaux-arts(1883 :Paris, France)",2130
"Exposition nationale des produits de l'industrie agricole et manufacturière(1849 :Paris, France)",2131
Exposition publique des productions des arts du département du Calvados,2132
"Exposition rétrospective des colonies françaises de l'Amérique du Nord(1929 :Paris, France)",2133
Exposition universelle d'Anvers(1894),2134
Exposition universelle de 1867 à Paris,2135
"Exposition universelle de 1878(Paris, France)",2136
"Exposition universelle de 1889(Paris, France)",2137
"Exposition universelle de 1989(1989 :Paris, France)",2138
"Exposition universelle de Paris en 1855(Paris, France)",2139
Exposition universelle et internationale de Gand(1913),2140
"Exposition universelle et internationale(1905 :Liège, Belgium)",2141
"Exposition universelle internationale de 1900(Paris, France)",2142
"Expressions, culture et art juifs (Festival)",2143
Eyes Wide Open (Video series),2144
F. Busoni International Piano Competition,2145
F.A. Amateur Cup,2146
F.A. Cup (England),2147
F.A. Trophy (England),2148
F.A. Vase,2149
"F.A.O. Training Centre in Fishery Co-operatives and Administration(1957-1958 :Sydney, N.S.W.;Adelaide, S.A.)",2150
FAA Approved Parts Seminar,2151
Fair for Our Dumb Animals,2152
Fairlop Fair,2153
Fairmount Park Motor Race,2154
Falk Symposium,2155
Falkland Islands and Dependencies Aerial Survey Expedition(1955-1957),2156
Fallas de San José Festival,2157
Family Learning Week,2158
Famous (Expedition)(1973-1974),2159
Fan Fair,2160
Fantasia Fair,2161
FAO Regional Conference for Asia and the Far East,2162
FAO Regional Conference for Latin America,2163
FAO Seminar on the Design and Construction of Ferro-Cement Fishing Vessels,2164
"FAO Study Tour on Mechanization of Forest Site Preparation in the U.S.S.R.(1968 :Moscow, Russia, etc.)",2165
"FAO Technical Conference on Marine Pollution and its Effects on Living Resources and Fishing(1970 :Rome, Italy)",2166
FAO/DANIDA Training Course on Improvement and Production of Food Legumes for Africa and the Near East,2167
Far East Symposium on Nutrition,2168
Far-Eastern Prehistory Congress,2169
Fargo Diamond Jubilee(1950),2170
Farm and Home Week (New York State College of Agriculture),2171
"Farmers' Week (East Lansing, Mich.)",2172
Farmers' Week (New York State College of Agriculture),2173
Farmers' Week and the Housewives' Congress,2174
Fastnet Race,2175
Faulkner and Yoknapatawpha Conference,2176
"Fayette County Fair (Fayette County, Ind.)",2177
FBD Milk Rás (Bicycle race),2178
"FEANI Seminar(1976 :Stockholm, Sweden)",2179
Federal Forecasters Conference,2180
Federal Interagency Field Librarians' Workshop,2181
Federal Pre-White House Conference on Library and Information Services(1990 :National Library of Medicine),2182
Federal-Provincial Conference of First Ministers on Aboriginal Constitutional Matters,2183
"Federal-Provincial Conference of First Ministers(1978 February 13-15 :Ottawa, Ont.)",2184
Fehmarn--Love-and-Peace Festival,2185
"Féile na gCruitirí, Béal Feirste(1792)",2186
Feira do Livro de Lisboa,2187
Feira do Livro de Porto Alegre,2188
Feira do Ribatejo,2189
Feira Internacional de Lisboa,2190
Feira Internacional de Maputo,2191
Feira Nacional de Agricultura (Portugal),2192
"Feira Nacional do Cavalo (Golegã, Portugal)",2193
Feis na nGleann,2194
Feria Artesana,2195
Feria de la Paz,2196
Feria de San Isidro,2197
Feria de San Lucas,2198
Feria del Automóvil de Ocasión,2199
Feria del Libro,2200
Feria del Libro (Argentina),2201
Feria Internacional,2202
Feria Internacional del Libro de Guadalajara,2203
"Feria Nacional de Libros, Grabados, Dibujos y Artesanías",2204
"Feria Nacional de San Marcos (Aguascalientes, Mexico)",2205
Feria Nacional del Libro (Dominican Republic),2206
Fes Festival of World Sacred Music,2207
FESPACO (Festival),2208
"Fest der Tausend Frauen(1986 :Frankfurt am Main, Germany)",2209
Festa de Treball (Spain),2210
"Festa do Peão de Boiadeiro (Barretos, Brazil)",2211
Festa internazionale di Roma,2212
Festes Fabra,2213
"Festival ""Jazz in Marciac""",2214
"Festival ""Sarajevska zima""",2215
"Festival ""Zlatnii︠a︡t Orfeĭ""",2216
Festival Amazonas de Ópera,2217
Festivalʹ avtorskoĭ pesni pami︠a︡ti Valerii︠a︡ Grushina,2218
Festival B.A. Rock (Music festival),2219
"Festival Bellone Brigittines (Brussels, Belgium)",2220
"Festival Budaya Nusantara '99(1999 :Jakarta, Indonesia, etc.)",2221
Festival Buenos Aires Tango,2222
Festival Camargo Guarnieri,2223
Festival Casals,2224
Festival cinema africano,2225
"Festival cinema africano, d'Asia e America Latina",2226
Festival culturel des vacances,2227
Festival d'automne à Paris,2228
Festival d'Avignon,2229
Festival de Ancón(1971),2230
Festival de Arte Sacro,2231
Festival de Artes de Macau,2232
Festival de Cine de Bogotá,2233
Festival de Cinema Brasileiro,2234
Festival de Cinema do Recife,2235
Festival de Cultura (Guatemala),2236
Festival de Dança de Joinville,2237
Festival de Gavarnie,2238
Festival de Inverno,2239
Festival de Inverno da UFMG,2240
Festival de Inverno da UFPR,2241
Festival de Jazz de Palma,2242
Festival de La Chaise-Dieu,2243
"Festival de la Cité (Lausanne, Switzerland)",2244
Festival de la Ciudad de México,2245
Festival de la Cultura Caribeña,2246
Festival de Lille,2247
Festival de Lyon,2248
Festival de Mérida,2249
Festival de México en el Centro Histórico,2250
Festival de Música de Curitiba,2251
Festival de Música Popular de Ibotirama,2252
Festival de Musique Acadienne,2253
Festival de musique de Saint-Victor,2254
Festival de Otoño,2255
Festival de Prades,2256
Festival de Teatro de La Habana,2257
Festival de Teatro Penitenciario,2258
Festival de Violeiros do Norte e Norteste,2259
Festival de Violín de los Andes,2260
Festival dei popoli,2261
Festival del Lago Ypacaraí,2262
Festival del Libro de América,2263
Festival della canzone gradese,2264
Festival des arts traditionnels,2265
Festival di Sanremo,2266
Festival do Cinema Brasileiro de Gramado,2267
Festival du Marais,2268
Festival Estudiantil Chicano de Arte y Literatura,2269
Festival Film Indonesia,2270
Festival Folclórico de Parintins,2271
"Festival Folclorico, Reinado Nacional del Bambuco y Muestra Internacional de Folclor",2272
Festival Folklórico Nacional,2273
"Festival Folklórico Nacional ""Luz Mila Patiño""",2274
"Festival for the Eno(Durham, N.C.)",2275
"Festival glumačkih ostvarenja jugoslovenskog igranog filma (Niš, Serbia)",2276
Fesṭival ha-Yiśreʼeli,2277
Festival Iberoamericano de Teatro,2278
Festival Iberoamericano de Teatro de Cádiz,2279
Festival Interceltique de Lorient,2280
Festival Internacional Cervantino,2281
Festival Internacional de Arte Eletrônica Videobrasil,2282
Festival Internacional de Ballet de La Habana (Cuba),2283
Festival Internacional de Banda Desenhada,2284
Festival Internacional de Buenos Aires,2285
Festival Internacional de Cine de Guadalajara,2286
Festival Internacional de Cine de Mar del Plata,2287
Festival Internacional de Cine de Monterrey,2288
Festival Internacional de Cine de San Sebastián,2289
Festival Internacional de Cine de Sevilla,2290
Festival Internacional de Cinema do Porto,2291
Festival Internacional de Cinema Fantàstic de Sitges,2292
Festival Internacional de Danza Contemporánea de San Luis Potosí,2293
Festival Internacional de Humor,2294
Festival Internacional de Inverno de Campos do Jordão Dr. Luís Arrobas Martins,2295
Festival Internacional de Linguagem Eletronica,2296
Festival Internacional de Londrina,2297
Festival Internacional de Música,2298
Festival Internacional de Música Colonial Brasileira e Música Antiga,2299
"Festival Internacional de Música Renacentista y Barroca Americana ""Misiones di Chiquitos""",2300
Festival Internacional de Música y Danza de Granada,2301
Festival Internacional de Poesía de Medellín (Colombia),2302
Festival Internacional de Teatro,2303
"Festival Internacional de Teatro ""Palco e Rua"" de Belo Horizonte",2304
Festival Internacional de Teatro de Almada,2305
Festival Internacional de Teatro Santa Cruz de la Sierra,2306
Festival Internacional de Video/Arte/Electrónica,2307
Festival Internacional del Cine Pobre,2308
Festival Internacional del Nuevo Cine Latinoamericano,2309
Festival Internacional Madrid en Danza,2310
Festival Internacional Tamaulipas,2311
"Festival international d'art lyrique et de musique (Aix-en-Provence, France)",2312
"Festival international d'art lyrique et de musique(Aix-en-Provence, France)",2313
Festival international de Commedia dell'arte du Val de Marne,2314
Festival international de danse de Paris,2315
Festival international de jazz,2316
Festival international de jazz de Montréal,2317
Festival international de la culture juive,2318
Festival international de nouvelle danse,2319
Festival international de piano de La Roque d'Anthéron,2320
Festival international de théâtre et de marionnettes de Ouagadougou,2321
Festival international des jardins de Chaumont-sur-Loire,2322
"Festival international des jeux(Cannes, France)",2323
Festival international du cirque Monte-Carlo,2324
Festival international du film d'animation,2325
Festival international du film documentaire,2326
Festival international du film sur l'art,2327
Festival international du livre,2328
"Festival internazionale ""Città di Salsomaggiore""",2329
Festival internazionale del cinema per i ragazzi e la gioventù,2330
Festival internazionale del cortometraggio di Siena,2331
Festival internazionale del film di Locarno,2332
Festival internazionale del teatro di prosa,2333
Festival internazionale dell'umorismo,2334
Festival internazionale di film con tematiche omosessuali,2335
"Festival Irmandiño (Moeche, La Coruña, Spain)",2336
"Festival Juvenil Internacional(1995 :Havana, Cuba)",2337
Festival Kesenian Yogyakarta,2338
"Festival Latinoamericano de Teatro (Manizales, Colombia)",2339
Festival Lauro de la Canción Boliviana,2340
Festival mondial des théâtres de marionnettes,2341
Festival mondial du film et des beaux-arts de Belgique,2342
Festival mondial du théâtre de Nancy,2343
Festival Montpellier Danse,2344
Festival Nacional de Arte,2345
Festival Nacional de Cinema,2346
Festival Nacional de Dança Popular,2347
Festival Nacional de Folclore de Cosquín,2348
Festival Nacional del Cante de las Minas,2349
Festival Nacional Luz Mila Patiño,2350
Festival national de Bellac,2351
Festival national des arts et de la culture,2352
Festival of American Folklife,2353
"Festival of Arts (Laguna Beach, Calif.)",2354
Festival of Asian Arts,2355
Festival of Britain(1951 :Great Britain),2356
Festival of Cartoon Art,2357
Festival of Chamber Music,2358
Festival of Contemporary Music,2359
Festival of Festivals,2360
"Festival of Festivals (Toronto, Ont.)",2361
"Festival of India in Britain(1982 :Royal College of Art, etc.)",2362
Festival of India in the United States(1985-1986),2363
Festival of Light,2364
Festival of Masks,2365
Festival of Michigan Folklife,2366
"Festival of Nations(Saint Paul, Minn.)",2367
Festival of Pacific Arts,2368
Festival of the Dhow Countries,2369
"Festival of the Dreaming(1997 :Sydney, N.S.W.)",2370
Festival of the Swamps,2371
Festival of Two Worlds,2372
Festival Oriente Occidente,2373
Festival panafricain de musique,2374
"Festival Panameño de la Voz y el Canto Folklórico Estudiantil ""Manuel F. Zárate""",2375
Festival Panorama de Dança,2376
Festival Penata Tari Muda,2377
Festival Rümlingen,2378
Festival SESC dos Melhores Filmes,2379
Festival Teater Remaja se DKI Jakarta,2380
Festival van Vlaanderen,2381
Festival videoart,2382
Festival Villa-Lobos,2383
Festivali Folklorik Kombëtar,2384
Festivali i këngës në RTV,2385
Festivals of Male Voice Praise,2386
Festiwal Kapel i Śpiewaków Ludowych w Kazimierzu Dolnym,2387
Festiwal Muzyki Organowej i Kameralnej w Kamieniu Pomorskim,2388
Festiwal Polskich Filmów Fabularnych,2389
Festiwal Sztuk Pięknych,2390
Festiwal Teatrów Polski Północnej w Toruniu,2391
Fête de l'Humanité,2392
Fête des vignerons,2393
Fêtes de Delphes,2394
Fêtes de la Vivre,2395
FIBA World Championship,2396
FID Congress,2397
FIDE World Team Championship,2398
Field Conference of Pennsylvania Geologists,2399
Fiera del libro per ragazzi,2400
"Fiera del mare(1946 :Taranto, Italy)",2401
Fiera di Messina,2402
"Fiera di Reggio (Reggio Emilia, Italy)",2403
Fiera internazionale del libro,2404
Fiera internazionale della Somalia,2405
Fiera internazionale di Milano,2406
Fiesta Bowl (Football game),2407
Fiesta de San Fermín,2408
"Fiesta of Five Flags (Pensacola, Fla.)",2409
"Fiesta San Antonio (San Antonio, Tex.)",2410
"Fiesta San Jacinto (San Antonio, Tex.)",2411
FIFA Women's World Cup,2412
"Filà Judíos (Festival : Alcoy, Spain)",2413
Film Festival Rotterdam,2414
Financial Executives Conference,2415
Financial Management Conference,2416
Fine Press Book Fair,2417
Finn Forum,2418
FinnFest USA,2419
Finnish-Polish Summer School in Complex Analysis,2420
Finnmarksløpet,2421
"Fira de Sant Josep (Mollerusa, Spain)",2422
Fira del Teatre al Carrer de Tàrrega,2423
Fire Department Instructor's Conference,2424
Fire Island Dance Festival,2425
First American (Exhibition),2426
First National Bank Vita Craft Now (Exhibition),2427
First Saturday Chess Tournament Series,2428
First Step to Nobel Prize in Physics,2429
Fish and Wildlife Officer Meeting,2430
FITEI,2431
Five-Ram Cup (Tournament),2432
Five-State Legislative Conference,2433
"Flagstaff All-Indian Pow-Wow (Flagstaff, Ariz.)",2434
"Flat-Plate Solar Array Project Research Forum on the High-Speed Growth and Characterization of Crystals for Solar Cells(1983 :Port Saint Lucie, Fla.)",2435
Flicks on 66 Film Festival,2436
"Flight Mechanics Panel Symposium on Design to Cost and Life Cycle Cost(1980 :Amsterdam, Netherlands)",2437
"Flight Mechanics Panel Symposium on Ground/Flight Test Techniques and Correlation(1982 :Çeşme, Turkey)",2438
Flood Tide Forum,2439
"Flora Indonesia '83(1983 :Jakarta, Indonesia)",2440
Floralies de l'océan Indien,2441
Floralies internationales de Montréal,2442
"Florida Arts Leadership Congress(1987 :Tampa, Fla.)",2443
Florida Folk Festival,2444
"Florida Sub-tropical Exposition(1890 :Jacksonville, Fla.)",2445
Floyd Collins' Crystal Cave Exploration(1954),2446
Foire de Beaucaire,2447
"Foire de La Balme(Bouhans, France)",2448
Foire de Paris,2449
Foire internationale d'art contemporain,2450
Foire internationale de Lille,2451
"Foire-Exposition de Beyrouth(1921 :Beirut, Lebanon)",2452
Folkmoot USA (Festival),2453
Folsom Creative Writers Workshop,2454
Fontys Schaaktoernooi Tilburg,2455
"Food Show(1905 :Providence, R.I.)",2456
Football League Cup,2457
Fordham Corporate Law Institute,2458
"Foreign Exhibition(1883 :Boston, Mass.)",2459
"Foreign Policy Institute(1952 :Fargo, N.D.)",2460
"Forest Defoliator-host Interaction Workshop(1983 :New Haven, Conn.)",2461
Forest Products Research Conference,2462
Forestry Conference,2463
Foro de la Sociedad Civil del Gran Caribe,2464
Foro Económico,2465
"Foro Permanente sobre Cuestiones Indígenas en la Organización de las Naciones Unidas(2001 :Santa Cruz de la Sierra, Bolivia)",2466
"Fort Ransom Summer Art (Festival :Fort Ransom, N.D.)",2467
Fort Worth Frontier Centennial Exposition(1936),2468
Fortune Corporate Communications Seminar,2469
"Forum ""Crises, démocratie et état de droit en Afrique""(1999 :Dakar, Senegal)",2470
Forum 2000 (Conference),2471
Forum de l'écrit,2472
"Forum Design(1980 :Linz, Austria)",2473
Fórum Global,2474
Fórum Nacional Azucarero,2475
Forum Nacional sobre la Ley de la Reforma Agraria,2476
Forum on China-Africa Cooperation,2477
Forum on Geology of Industrial Minerals,2478
Forum on Issues in Corrections,2479
Forum on Moving,2480
"FotoFest 1992(1992 :Houston, Tex.)",2481
"FotoFest 2000(2000 :Houston, Tex.)",2482
"FotoFest 2002(2002 :Houston, Tex.)",2483
"FotoFest 2004(2004 :Houston, Tex.)",2484
"FotoFest 90(1990 :Houston, Tex.)",2485
"FotoFest '94(5th :1994 :Houston, Tex.)",2486
"FotoFest 98(1998 :Houston, Tex.)",2487
Fotografie Biënnale Rotterdam,2488
Fotonoviembre,2489
Fotoseptiembre,2490
Fram Expedition(1893-1896),2491
France cinéma (Festival),2492
"Franco-British Exhibition(1908 :London, England)",2493
Frank Lloyd Wright Day,2494
Frank Porter Graham Jubilee Symposium,2495
Frankenmuth Bavarian Festival,2496
Frankenmuth Days,2497
Frankenmuth Oktoberfest,2498
Frankenmuth Volksläufe,2499
Frankfurter Buchmesse,2500
Frankfurter Konzil(794),2501
Frauen Film Festival,2502
Frauentag,2503
Frederic Chopin International Competition,2504
Fredkin Masters Open,2505
Free Communion Baptist Black River Yearly Meeting,2506
"Free Trade Convention(1831 :Philadelphia, Pa.)",2507
French Antarctic Expedition(1903-1905),2508
Friends World Conference,2509
Friesche Vlag Schaaktoernooi Kampioenschap van Nederland,2510
"Frieze Art Fair (London, England)",2511
Frobenius-Expedition nach Bolivien(1952-1954),2512
Frontiers of Power Technology Conference,2513
"Fryeburg Fair(Fryeburg, Me.)",2514
Fukushima International Seminar,2515
Fuldaer Bischofskonferenz,2516
FuRong DuJiaCun Cup Guangdong Champions Invitational,2517
"Fürstentag(1863 :Frankfurt am Main, Germany)",2518
"Future Frontiers Conference(1979 :Anchorage, Alaska)",2519
"Future of Work and Health: the National Assembly(1985 :Leesburg, Va.)",2520
"Futures Conference(1983 :Baltimore, Md.)",2521
G7 Summit,2522
"G7 Summit(16th :1990 :Houston, Tex.)",2523
G8 Summit,2524
Gaborone International Fair,2525
Gaikokujin ni Yoru Nihongo Benron Taikai,2526
Galathea Expedition(1950-1952),2527
"Galveston Bay Enforcement Conference(1971 :Houston, Tex.)",2528
"Galway Show (Galway, Ireland)",2529
Gambhīrā (Folk festival),2530
"Games of the New Emerging Forces(1st :1963 :Jakarta, Indonesia)",2531
GaoKe Cup Grandmaster Tournament,2532
Gathering of Nations Pow Wow,2533
Gator Bowl (Football game),2534
Gattiker-Hausabende für Zeitgenössische Musik,2535
"Gay Freedom Day (San Francisco, Calif.)",2536
"Gay Freedom Day Parade and Celebration (San Francisco, Calif.)",2537
Gay Games,2538
"General Anti-slavery Convention(1st :1840 :London, England)",2539
General Assembly of the IAU,2540
General Clinton Canoe Regatta,2541
General Conference of Christians,2542
General Conference of ICOM,2543
"General Conference of the Protestant Missionaries of China(1877 :Shanghai, China)",2544
General Conference of the Protestant Missionaries of Japan,2545
General Conference of Unitarian and Other Christian Churches,2546
General Convention of Congregational and Presbyterian Ministers in Vermont,2547
General Convention of Congregational Ministers and Churches in Vermont,2548
"General Convention of Congregational Ministers and Delegates in the United States(1852 :Albany, N.Y.)",2549
"General Convention of the Friends of Domestic Industry(1831 :New York, N.Y.)",2550
General Convention of the Industrious Classes,2551
General Missionary Conference for South Africa,2552
General Missionary Conference of South Africa,2553
"General Sunday School Convention(1862 :London, England)",2554
Generalversammlung der Weltsprache-Vereine,2555
Genes and Gender Conference,2556
Genesee County Fair,2557
Geneva Conference(1954),2558
"Geneva protocol, 1924",2559
Genfer General-Verkehrs-Konferenz über die Internationale Rechtsordnung in den Seehäfen,2560
Genoa Conference(1922),2561
Geoenvironmental Engineering Conference,2562
Geograficheskai︠a︡ i astronomicheskai︠a︡ ėkspedit︠s︡ii︠a︡ v severovostochnoĭ chasti Rossii(1785-1794),2563
Georgia Conference on Aging,2564
Georgia Press Institute,2565
German Antarctic North Victoria Land Expedition,2566
German Tibet Expedition(1938-1939),2567
"Gesamtdeutscher Schriftstellerkongress(1st :1947 :Berlin, Germany)",2568
"Gesolei(1926 :Düsseldorf, Germany)",2569
Ghana Industry & Technology Fair,2570
"Giardia Methods Workshop(1984 :Denver, Colo.)",2571
Gidrograficheskai︠a︡ ėkspedit︠s︡ii︠a︡ Severnogo Ledovitogo okeana(1910-1915),2572
Gilliam County Fair,2573
Gilliam County Fair (Or.),2574
"Gimalaǐskai︠a︡ ėkspedit︠s︡ii︠a︡ ""Makalu-97""(1997)",2575
"Gindiri Conference for Parents of Blind Children(1994 :Gindiri, Nigeria)",2576
Giornate del cinema muto,2577
Giro di Sicilia (Automobile race),2578
Giro d'Italia,2579
Giro d'Italia (Bicycle race),2580
Glasgow Garden Festival(1988),2581
Glasgow International Exhibition(1901),2582
Glasgow International Festival of Design(1996),2583
Glasgow People's Jury on Drugs(2000),2584
Glastonbury Festival,2585
Global Challenge Yacht Race,2586
"Global Conference on the Sustainable Development of Small Island Developing States(1994 :Bridgetown, Barbados)",2587
Global Consultation on AD 2000(1989 :Singapore),2588
"Global Dance 2002 (Festival)(2002 :Düsseldorf, Germany)",2589
"Global Knowledge '97(Toronto, Ont.)",2590
"Global Learning Symposium(1985 :Toronto, Ont.)",2591
Global Panel,2592
"Global Tribunal on Violations of Women's Human Rights(1993 :Vienna, Austria)",2593
Glyndebourne Festival Opera,2594
GM Sunrayce USA,2595
Gmundner Symposion,2596
Gnadauer Pfingstkonferenz(1888),2597
"Goethe Festival(1949 :San Francisco, Calif.)",2598
Goiânia Noise (Festival),2599
Gold and Glory Sweepstakes (Automobile race),2600
Gold Cup (Motorboat race),2601
"Golden Anniversary White House Conference on Children and Youth(1960 :Washington, D.C.)",2602
"Golden Gate International Exposition(1939-1940 :San Francisco, Calif.)",2603
Golden Shears (Competition),2604
"Golden West and American (U.S.A.) Industries Exhibition(1909 :London, England)",2605
Good Ol' Boys Roundup,2606
"Goodhue County Fair (Goodhue County, Minn.)",2607
Goodwood Festival of Speed,2608
Göppinger Staufertage,2609
Gordon Relief Expedition(1884-1885),2610
Gorge Games,2611
"Gosnold Tercentenary(1907 :Falmouth, Mass.)",2612
Göttinger Händel-Festspiele,2613
Governmental Finance and Accounting Institute,2614
Governor's Capitol Art Exhibition (Wyo.),2615
Governors' Conference,2616
Governor's Conference on Aging (N.J.),2617
Governor's Conference on Aging (N.Y.),2618
"Governor's Conference on Aging(1978 :Reno, Nev.)",2619
"Governor's Conference on California's Children and Youth(1954 :Sacramento, Calif.)",2620
